,name,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,publisher_counts
8757,Hidden Through Time,Other,416,45,"20,000 .. 50,000",65,65,65,65,799,799,0,3
8758,Heaven's Vault,Other,748,50,"20,000 .. 50,000",1176,0,1176,0,2499,2499,0,5
8759,3 Stars of Destiny,Degica,114,83,"20,000 .. 50,000",256,0,256,0,1499,1499,0,97
8760,Dr. Frank's Build a Boyfriend,Other,161,26,"20,000 .. 50,000",0,0,0,0,0,0,0,5
8761,Dead Hungry Diner,Other,98,28,"20,000 .. 50,000",135,0,135,0,399,399,0,1
8762,Zup! 9,Quiet River,691,31,"20,000 .. 50,000",304,399,493,399,64,99,35,23
8763,MX vs. ATV Supercross Encore,THQ Nordic,322,292,"20,000 .. 50,000",140,0,140,0,2999,2999,0,109
8764,Baobabs Mausoleum Ep.1: Ovnifagos Don´t Eat Flamingos,Other,93,36,"20,000 .. 50,000",0,0,0,0,0,0,0,5
8765,Bridge! 2,Aerosoft GmbH,18,31,"20,000 .. 50,000",0,0,0,0,999,999,0,26
8766,Merper VR,Other,28,3,"20,000 .. 50,000",1,0,1,0,0,0,0,1
8767,Airport Firefighters - The Simulation,Other,67,96,"20,000 .. 50,000",183,0,183,0,1799,1799,0,1
8768,"Calm Down, Stalin",Other,674,91,"20,000 .. 50,000",30,0,40,0,399,399,0,2
8769,Agricultural Simulator 2011: Extended Edition,Libredia,90,81,"20,000 .. 50,000",18,0,19,0,299,299,0,26
8770,Warlords Awakening,Other,401,151,"20,000 .. 50,000",451,0,451,0,0,0,0,1
8771,Lithium City,Other,47,3,"20,000 .. 50,000",0,0,0,0,799,799,0,1
8772,Battle of the Boros,Other,1,0,"20,000 .. 50,000",0,0,0,0,999,999,0,1
8773,Sonicomi,Other,430,38,"20,000 .. 50,000",254,0,254,0,3499,3499,0,9
8774,A SECOND BEFORE US,Other,50,35,"20,000 .. 50,000",316,0,322,0,399,399,0,5
8775,Tavern Tycoon - Dragon's Hangover,Other,462,191,"20,000 .. 50,000",122,0,209,0,1299,1299,0,2
8776,Dice Tower Defense,Other,78,31,"20,000 .. 50,000",0,0,0,0,99,99,0,14
8777,Little hidden city,Other,117,82,"20,000 .. 50,000",0,0,0,0,199,199,0,1
8778,Disney•Pixar Cars,Other,360,92,"20,000 .. 50,000",121,0,121,0,1999,1999,0,3
8779,Fly Simulator,Other,258,154,"20,000 .. 50,000",51,0,45,0,99,99,0,9
8780,The Puppet Master,Other,33,7,"20,000 .. 50,000",0,0,0,0,0,0,0,1
8781,Battlezone 98 Redux,Rebellion,610,57,"20,000 .. 50,000",111,0,111,0,1999,1999,0,30
8782,The Dragons' Twilight,Other,28,2,"20,000 .. 50,000",0,0,0,0,399,399,0,2
8783,Logistics Company,Other,35,62,"20,000 .. 50,000",0,0,0,0,1799,1799,0,9
8784,War Trigger Classic,Other,410,292,"20,000 .. 50,000",2872,0,2872,0,1999,1999,0,1
8785,Bottle Journey,Other,0,1,"20,000 .. 50,000",0,0,0,0,599,599,0,1
8786,Depths of Fear :: Knossos,Digital Tribe,264,138,"20,000 .. 50,000",266,0,276,0,0,0,0,28
8787,Adventure Chronicles: The Search For Lost Treasure,Strategy First,50,25,"20,000 .. 50,000",0,0,0,0,499,499,0,144
8788,Defence to death,Laush Studio,25,34,"20,000 .. 50,000",232,0,233,0,599,599,0,74
8789,Keplerth,Other,431,60,"20,000 .. 50,000",0,0,0,0,1299,1299,0,1
8790,Fear For Freedom,Other,72,78,"20,000 .. 50,000",1,0,1,0,0,0,0,2
8791,Saint Paul Pre-Alpha,Other,80,29,"20,000 .. 50,000",0,0,0,0,0,0,0,1
8792,RPG World - Action RPG Maker,Other,333,133,"20,000 .. 50,000",644,0,1237,0,0,0,0,1
8793,24 Hours 'til Rescue,Other,24,61,"20,000 .. 50,000",0,0,0,0,399,399,0,1
8794,Fuel Renegades,Other,65,12,"20,000 .. 50,000",0,0,0,0,0,0,0,8
8795,Energy Invasion,Sometimes You,10,7,"20,000 .. 50,000",254,0,259,0,299,299,0,49
8796,Beneath The Cherry Trees,Other,64,40,"20,000 .. 50,000",0,0,0,0,0,0,0,18
8797,Delivery from the Pain 末日方舟,Other,561,137,"20,000 .. 50,000",613,26,613,26,799,799,0,1
8798,Genesis Rising,THQ Nordic,34,99,"20,000 .. 50,000",0,0,0,0,499,499,0,109
8799,RESONANCE OF FATE/END OF ETERNITY 4K/HD EDITION,Other,423,79,"20,000 .. 50,000",0,0,0,0,3499,3499,0,1
8800,Fall of Light: Darkest Edition,1C Entertainment,144,100,"20,000 .. 50,000",262,0,262,0,1499,1499,0,97
8801,Beach Restaurant,Other,30,37,"20,000 .. 50,000",0,0,0,0,50,299,83,8
8802,MonsterxMan: Inheritence To Lust,Other,51,15,"20,000 .. 50,000",352,0,352,0,0,0,0,1
8803,Mega Man Zero/ZX Legacy Collection,Other,530,181,"20,000 .. 50,000",604,0,604,0,2999,2999,0,2
8804,Fishing Sim World: Pro Tour,Other,411,161,"20,000 .. 50,000",0,0,0,0,899,1999,55,1
8805,Phantaruk,Ultimate Games S.A.,104,71,"20,000 .. 50,000",170,0,213,0,49,499,90,30
8806,Kick Ass Commandos,Other,382,21,"20,000 .. 50,000",136,0,249,0,999,999,0,11
8807,WAR PARTY,Other,275,103,"20,000 .. 50,000",0,0,0,0,1999,1999,0,1
8808,Rapid Tap,Other,332,30,"20,000 .. 50,000",4,0,4,0,0,0,0,1
8809,Intrude,Other,134,23,"20,000 .. 50,000",0,0,0,0,399,399,0,1
8810,Perimeter,1C Entertainment,110,23,"20,000 .. 50,000",139,0,171,0,399,399,0,97
8811,Hatoful Boyfriend: Holiday Star,Devolver Digital,344,25,"20,000 .. 50,000",97,0,97,0,999,999,0,77
8812,Panty Party,Other,744,67,"20,000 .. 50,000",112,0,190,0,999,999,0,3
8813,Clutch,Other,101,48,"20,000 .. 50,000",0,0,0,0,999,999,0,4
8814,Steamburg,Other,13,16,"20,000 .. 50,000",0,0,0,0,999,999,0,17
8815,Heavy Rain,Other,788,147,"20,000 .. 50,000",559,0,559,0,1999,1999,0,3
8816,Last Tide,Other,757,387,"20,000 .. 50,000",547,0,773,0,2499,2499,0,2
8817,City Life 2008,Focus Home Interactive,90,40,"20,000 .. 50,000",91,0,91,0,999,999,0,54
8818,Painters Guild,Other,310,155,"20,000 .. 50,000",23,0,43,0,999,999,0,2
8819,Bud Spencer & Terence Hill - Slaps And Beans,Other,965,64,"20,000 .. 50,000",14,0,14,0,1999,1999,0,1
8820,Zombeer,Other,167,50,"20,000 .. 50,000",0,0,0,0,499,499,0,1
8821,ZeroRanger,Other,618,27,"20,000 .. 50,000",0,0,0,0,1199,1199,0,1
8822,La Camila: A VR Story,Other,30,9,"20,000 .. 50,000",0,0,0,0,0,0,0,4
8823,Cartoon Network Journeys VR,Other,54,4,"20,000 .. 50,000",0,0,0,0,0,0,0,5
8824,DOTOKOI / 像素男友,Other,444,2,"20,000 .. 50,000",0,0,0,0,0,0,0,8
8825,The Charming Empire,Other,37,20,"20,000 .. 50,000",0,0,0,0,2999,2999,0,18
8826,Spooky Cats,Other,307,55,"20,000 .. 50,000",207,335,232,335,119,299,60,8
8827,Massive Cleavage vs Zombies: Awesome Edition,Other,75,90,"20,000 .. 50,000",368,0,391,0,299,299,0,2
8828,Smoke and Sacrifice,Curve Digital,188,50,"20,000 .. 50,000",1,0,1,0,1999,1999,0,28
8829,Rescue your chickens,Other,52,28,"20,000 .. 50,000",224,0,247,0,99,99,0,12
8830,Solenars Edge Rebirth,Other,32,14,"20,000 .. 50,000",1,0,1,0,0,0,0,10
8831,Mothlight,Other,288,17,"20,000 .. 50,000",1,0,1,0,0,0,0,3
8832,Hentai Girl Karen,Other,522,19,"20,000 .. 50,000",98,0,121,0,99,99,0,6
8833,Run For Rum,Strategy First,9,5,"20,000 .. 50,000",10,0,10,0,499,499,0,144
8834,CityBattle | Virtual Earth (EU),Other,38,17,"20,000 .. 50,000",0,0,0,0,0,0,0,5
8835,Raiden III Digital Edition,Other,198,77,"20,000 .. 50,000",0,0,0,0,999,999,0,10
8836,Madness Fantasy,Other,2,0,"20,000 .. 50,000",0,0,0,0,1499,1499,0,1
8837,Chronicles of Mystery: The Scorpio Ritual,Other,54,30,"20,000 .. 50,000",0,0,0,0,499,499,0,13
8838,Civil War II,Slitherine Ltd.,176,45,"20,000 .. 50,000",0,0,0,0,3999,3999,0,85
8839,Pulstar,Other,59,46,"20,000 .. 50,000",85,0,101,0,199,199,0,2
8840,BOOBS SAGA: Prepare To Hentai Edition,Other,367,103,"20,000 .. 50,000",54,0,57,0,299,299,0,1
8841,Unhack,Other,238,38,"20,000 .. 50,000",225,0,267,0,399,399,0,9
8842,Cube & Star: An Arbitrary Love,Other,76,50,"20,000 .. 50,000",5,0,6,0,499,499,0,1
8843,Sky Noon,Other,327,60,"20,000 .. 50,000",0,0,0,0,1499,1499,0,11
8844,Mya of the Desert,Other,56,26,"20,000 .. 50,000",0,0,0,0,0,0,0,2
8845,Escape Lala - Retro Point and Click Adventure,Other,172,3,"20,000 .. 50,000",0,0,0,0,0,0,0,2
8846,Gunvolt Chronicles: Luminous Avenger iX,Other,279,26,"20,000 .. 50,000",0,0,0,0,1499,1499,0,10
8847,Layers of Fear 2,Other,1037,372,"20,000 .. 50,000",245,263,271,263,2999,2999,0,1
8848,Sprint Vector,Other,487,76,"20,000 .. 50,000",160,0,160,0,2999,2999,0,5
8849,Fantasy Memory Card Game,Other,0,1,"20,000 .. 50,000",0,0,0,0,99,99,0,1
8850,Ultionus: A Tale of Petty Revenge,Other,180,98,"20,000 .. 50,000",180,0,180,0,699,699,0,2
8851,hocus,Other,534,47,"20,000 .. 50,000",173,0,209,0,99,99,0,4
8852,Lumber Island - That Special Place,Other,73,25,"20,000 .. 50,000",25,0,25,0,499,499,0,2
8853,Endless Jade Sea -Midori no Umi-,SakuraGame,185,34,"20,000 .. 50,000",0,0,0,0,199,199,0,34
8854,Alteric,Other,81,37,"20,000 .. 50,000",169,0,169,0,399,399,0,2
8855,Helen's Mysterious Castle,PLAYISM,597,38,"20,000 .. 50,000",574,0,574,0,199,199,0,76
8856,Summer Sale,Other,572,382,"20,000 .. 50,000",119,0,143,0,99,99,0,1
8857,Idle Cooking Emperor,Other,38,24,"20,000 .. 50,000",0,0,0,0,0,0,0,2
8858,Chowdertwo,Other,7,2,"20,000 .. 50,000",274,0,277,0,299,299,0,2
8859,Grass Simulator,Other,546,404,"20,000 .. 50,000",413,0,413,0,499,499,0,1
8860,HitBox,Other,74,48,"20,000 .. 50,000",147,0,155,0,0,0,0,1
8861,Youth Feather,Other,561,50,"20,000 .. 50,000",0,0,0,0,299,299,0,1
8862,Cart Racer,Other,404,133,"20,000 .. 50,000",207,0,207,0,99,99,0,9
8863,Montaro RE,Other,741,28,"20,000 .. 50,000",0,0,0,0,99,99,0,2
8864,JermaSlots,Other,358,16,"20,000 .. 50,000",0,0,0,0,0,0,0,1
8865,Unending Galaxy,Other,67,36,"20,000 .. 50,000",0,0,0,0,899,899,0,2
8866,Fury Unleashed,Other,533,42,"20,000 .. 50,000",7,0,7,0,1599,1999,20,6
8867,Freaking Meatbags,Plug In Digital,127,15,"20,000 .. 50,000",0,0,0,0,999,999,0,87
8868,Retro Racers 2,Other,1,0,"20,000 .. 50,000",0,0,0,0,99,99,0,9
8869,Mortars VR,Other,102,46,"20,000 .. 50,000",0,0,0,0,99,99,0,2
8870,ANIME - World War II,Other,643,124,"20,000 .. 50,000",3,0,3,0,199,199,0,9
8871,Moonchild,Aldorlea Games,97,25,"20,000 .. 50,000",0,0,0,0,999,999,0,38
8872,Defense Technica,Other,61,100,"20,000 .. 50,000",380,0,380,0,1499,1499,0,1
8873,Chronicles of Teddy,Other,189,83,"20,000 .. 50,000",170,5,170,5,1499,1499,0,3
8874,Grimmwood - They Come at Night,Other,130,103,"20,000 .. 50,000",0,0,0,0,0,0,0,3
8875,Geometry Boxer,Other,36,22,"20,000 .. 50,000",0,0,0,0,0,0,0,1
8876,Malebolgia,Other,73,44,"20,000 .. 50,000",369,0,369,0,1299,1299,0,2
8877,Malediction,Other,68,23,"20,000 .. 50,000",0,0,0,0,0,0,0,2
8878,NEOMORPH,Other,256,73,"20,000 .. 50,000",0,0,0,0,99,99,0,2
8879,Zotrix - Solar Division,Other,36,13,"20,000 .. 50,000",353,0,371,0,1499,1499,0,5
8880,Return NULL - Episode 1,Other,57,32,"20,000 .. 50,000",274,0,388,0,0,0,0,1
8881,Project AURA,Other,411,190,"20,000 .. 50,000",0,0,0,0,749,1499,50,1
8882,Farmocalypse,Other,94,33,"20,000 .. 50,000",0,0,0,0,499,499,0,2
8883,A Game of Changes,Other,24,23,"20,000 .. 50,000",221,0,241,0,499,499,0,3
8884,Warbanners,Other,284,100,"20,000 .. 50,000",0,0,0,0,1999,1999,0,1
8885,Forgotten Hill Mementoes,Other,83,10,"20,000 .. 50,000",0,0,0,0,199,199,0,2
8886,Fishy,Other,676,42,"20,000 .. 50,000",0,0,0,0,0,0,0,2
8887,Guiding Light,Other,84,15,"20,000 .. 50,000",0,0,0,0,0,0,0,1
8888,Major\Minor,Other,337,84,"20,000 .. 50,000",0,0,0,0,1999,1999,0,4
8889,Wooden Sen'SeY,Other,68,53,"20,000 .. 50,000",151,0,195,0,999,999,0,2
8890,Lucidity,"LucasArts, Lucasfilm, Disney",40,16,"20,000 .. 50,000",0,0,0,0,599,599,0,29
8891,An Imp? A Fiend!,Other,36,28,"20,000 .. 50,000",240,0,248,0,99,99,0,11
8892,Insanity's Blade,Other,198,64,"20,000 .. 50,000",0,0,0,0,599,599,0,2
8893,Pirates vs Corsairs: Davy Jones's Gold,Other,14,12,"20,000 .. 50,000",0,0,0,0,499,499,0,2
8894,Hypt,Other,31,10,"20,000 .. 50,000",0,0,0,0,499,499,0,2
8895,TY the Tasmanian Tiger 2,Other,430,17,"20,000 .. 50,000",0,0,0,0,1499,1499,0,5
8896,VRCAT,Other,5,2,"20,000 .. 50,000",4,0,4,0,0,0,0,1
8897,Ace of Seafood,PLAYISM,342,40,"20,000 .. 50,000",215,312,215,312,1199,1199,0,76
8898,15 Days,HandyGames,39,77,"20,000 .. 50,000",0,0,0,0,999,999,0,30
8899,Putt-Putt: Pep's Birthday Surprise,"Humongous Entertainment, Nightdive Studios",30,22,"20,000 .. 50,000",128,0,128,0,699,699,0,35
8900,Go Home Dinosaurs!,Other,346,22,"20,000 .. 50,000",75,0,75,0,999,999,0,1
8901,Millidor,Other,96,59,"20,000 .. 50,000",0,0,0,0,0,0,0,1
8902,Blue Toad Murder Files: The Mysteries of Little Riddle,Other,69,15,"20,000 .. 50,000",0,0,0,0,449,449,0,1
8903,Sneaky Sneaky,Other,244,28,"20,000 .. 50,000",91,0,91,0,499,499,0,1
8904,Castle Woodwarf,Other,85,19,"20,000 .. 50,000",0,0,0,0,0,0,0,8
8905,"150,000 B.C.",Garage Games,93,229,"20,000 .. 50,000",4,0,4,0,99,99,0,33
8906,Outlaws + A Handful of Missions,Other,207,13,"20,000 .. 50,000",0,0,0,0,599,599,0,9
8907,Venusian Vengeance,Other,54,9,"20,000 .. 50,000",168,0,168,0,399,399,0,11
8908,DashBored,Other,149,53,"20,000 .. 50,000",232,0,259,0,499,499,0,2
8909,Scarab Tales,Other,38,2,"20,000 .. 50,000",268,0,274,0,499,499,0,5
8910,Caligo,Other,516,164,"20,000 .. 50,000",0,0,0,0,599,599,0,3
8911,Military Operations: Benchmark,Other,25,23,"20,000 .. 50,000",0,0,0,0,0,0,0,1
8912,Six Days of Snow,Other,211,56,"20,000 .. 50,000",2,0,2,0,0,0,0,19
8913,Aquanox Deep Descent,THQ Nordic,0,0,"20,000 .. 50,000",1,0,1,0,0,0,0,109
8914,Heartbound,Other,971,28,"20,000 .. 50,000",281,0,281,0,999,999,0,2
8915,Roller Coaster Rampage,Other,61,48,"20,000 .. 50,000",0,0,0,0,999,999,0,2
8916,Starman's VR Experience,Other,18,13,"20,000 .. 50,000",0,0,0,0,0,0,0,1
8917,Escape The Lost Kingdom: The Forgotten Pharaoh,Strategy First,37,32,"20,000 .. 50,000",0,0,0,0,499,499,0,144
8918,Airport Simulator 2015,Other,52,91,"20,000 .. 50,000",0,0,0,0,1799,1799,0,9
8919,UBERMOSH:BLACK,Other,231,37,"20,000 .. 50,000",1,0,1,0,99,99,0,14
8920,NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,BANDAI NAMCO Entertainment,768,138,"20,000 .. 50,000",255,0,379,0,1999,1999,0,71
8921,Mold on Pizza ,Other,105,24,"20,000 .. 50,000",0,0,0,0,599,599,0,2
8922,Stranger of Sword City,"NIS America, Inc.",326,143,"20,000 .. 50,000",158,0,233,0,1999,1999,0,29
8923,Fort Meow,Other,195,15,"20,000 .. 50,000",311,0,459,0,799,799,0,1
8924,Impossible Quest,Other,188,72,"20,000 .. 50,000",268,268,268,268,199,199,0,4
8925,Coffee Talk,Other,1342,101,"20,000 .. 50,000",274,0,274,0,1299,1299,0,8
8926,Cube - The Jumper,Garage Games,56,103,"20,000 .. 50,000",1,0,1,0,199,199,0,33
8927,The Secret Of Hildegards,Libredia,9,36,"20,000 .. 50,000",0,0,0,0,299,299,0,26
8928,The Mystery of the Druids,HandyGames,26,34,"20,000 .. 50,000",0,0,0,0,499,499,0,30
8929,Cobalt,Other,579,55,"20,000 .. 50,000",182,0,188,0,1499,1499,0,3
8930,Discord Bot - Controls,Other,101,34,"20,000 .. 50,000",0,0,0,0,199,199,0,1
8931,RoboMatch,Other,25,20,"20,000 .. 50,000",226,0,221,0,299,299,0,1
8932,Dead Mountaineer's Hotel,Other,27,64,"20,000 .. 50,000",0,0,0,0,799,799,0,12
8933,The Initiate,Other,118,34,"20,000 .. 50,000",227,0,227,0,999,999,0,7
8934,World Of Conquerors - Origins,Other,51,25,"20,000 .. 50,000",0,0,0,0,0,0,0,2
8935,Team Up VR (Beta),Other,11,12,"20,000 .. 50,000",0,0,0,0,0,0,0,1
8936,Rogue Trooper Redux,Rebellion,140,41,"20,000 .. 50,000",0,0,0,0,2499,2499,0,30
8937,EVE: Valkyrie – Warzone,Other,206,143,"20,000 .. 50,000",0,0,0,0,2999,2999,0,4
8938,Garden Paws,Other,1113,124,"20,000 .. 50,000",0,0,0,0,1999,1999,0,6
8939,Almightree: The Last Dreamer,Digital Tribe,100,29,"20,000 .. 50,000",556,0,556,0,499,499,0,28
8940,Draw Puzzle 画之谜,Other,677,14,"20,000 .. 50,000",0,0,0,0,499,499,0,6
8941,Blood of Magic,Other,34,43,"20,000 .. 50,000",0,0,0,0,999,999,0,1
8942,Plight of the Zombie,Other,28,7,"20,000 .. 50,000",747,0,747,0,299,299,0,1
8943,Boss Monster,Other,214,131,"20,000 .. 50,000",0,0,0,0,0,0,0,1
8944,Clockwork,Other,42,27,"20,000 .. 50,000",0,0,0,0,299,299,0,1
8945,夏花的轨迹——A summer promise to forever,Other,197,67,"20,000 .. 50,000",281,0,288,0,199,199,0,1
8946,Distorted Reality,Other,15,45,"20,000 .. 50,000",6,0,6,0,499,499,0,1
8947,Pilam Sky,Other,39,7,"20,000 .. 50,000",310,0,333,0,399,399,0,2
8948,some some convenience store 썸썸 편의점,Other,1331,47,"20,000 .. 50,000",381,0,381,0,1499,1499,0,6
8949,Cold War,THQ Nordic,138,74,"20,000 .. 50,000",7,0,7,0,499,499,0,109
8950,Alternativa,Bohemia Interactive,87,93,"20,000 .. 50,000",0,0,0,0,1299,1299,0,27
8951,Tren0,Other,154,41,"20,000 .. 50,000",0,0,0,0,299,299,0,6
8952,Northmark: Hour of the Wolf,Other,221,42,"20,000 .. 50,000",213,0,295,0,999,999,0,8
8953,OMG Zombies!,Other,279,70,"20,000 .. 50,000",151,0,225,0,499,499,0,15
8954,STATIONflow,Other,253,21,"20,000 .. 50,000",0,0,0,0,1799,1799,0,1
8955,Tower And Guardian 塔与守护者,Other,0,1,"20,000 .. 50,000",0,0,0,0,0,0,0,1
8956,Apollo 11 VR HD,Other,125,30,"20,000 .. 50,000",0,0,0,0,999,999,0,4
8957,Orion: A Sci-Fi Visual Novel,Other,46,26,"20,000 .. 50,000",0,0,0,0,1299,1299,0,1
8958,Fences,Other,166,43,"20,000 .. 50,000",1,0,1,0,999,999,0,6
8959,Slide Ride Arcade,Other,3,2,"20,000 .. 50,000",373,0,397,0,499,499,0,5
8960,Monster Castle,Other,43,34,"20,000 .. 50,000",0,0,0,0,0,0,0,1
8961,Running Gods,Other,15,5,"20,000 .. 50,000",204,0,217,0,499,499,0,2
8962,Raiden Legacy - Steam Edition,Other,77,67,"20,000 .. 50,000",0,0,0,0,999,999,0,10
8963,The Hex,Other,1150,72,"20,000 .. 50,000",185,0,220,0,999,999,0,2
8964,5089: The Action RPG,Other,255,47,"20,000 .. 50,000",246,0,246,0,799,799,0,10
8965,Patchwork,Asmodee Digital,80,37,"20,000 .. 50,000",0,0,0,0,699,699,0,27
8966,In Celebration of Violence,Other,322,38,"20,000 .. 50,000",502,0,642,0,799,799,0,2
8967,Breakout Invaders,Other,30,31,"20,000 .. 50,000",0,0,0,0,399,399,0,7
8968,Dodge This!,Other,9,17,"20,000 .. 50,000",0,0,0,0,99,99,0,9
8969,Breached,Other,73,54,"20,000 .. 50,000",229,0,229,0,699,699,0,10
8970,Bitdude,Other,10,2,"20,000 .. 50,000",0,0,0,0,0,0,0,1
8971,Voodoo Vince: Remastered,Other,262,20,"20,000 .. 50,000",0,0,0,0,1499,1499,0,1
8972,Teal,Other,3,0,"20,000 .. 50,000",0,0,0,0,199,199,0,1
8973,Project Freedom,Other,103,29,"20,000 .. 50,000",0,0,0,0,299,299,0,11
8974,Mutant Storm: Reloaded,Other,25,15,"20,000 .. 50,000",0,0,0,0,499,499,0,1
8975,Delta Force: Task Force Dagger,Other,69,20,"20,000 .. 50,000",0,0,0,0,999,999,0,15
8976,Mr. Bree+,Other,193,32,"20,000 .. 50,000",125,0,145,0,299,299,0,1
8977,Obludia,Other,33,34,"20,000 .. 50,000",102,0,132,0,299,299,0,7
8978,Ahlman Arcade 2018,Other,16,7,"20,000 .. 50,000",0,0,0,0,0,0,0,12
8979,Pixel Star,Other,104,15,"20,000 .. 50,000",1072,0,1072,0,299,299,0,1
8980,Stream Avatars,Other,304,14,"20,000 .. 50,000",0,0,0,0,1499,1499,0,1
8981,GOD's DEATH,Other,7,11,"20,000 .. 50,000",308,0,323,0,399,399,0,1
8982,Mystery P.I. - The Lottery Ticket,"PopCap Games, Inc.",13,4,"20,000 .. 50,000",0,0,0,0,499,499,0,20
8983,六阶谜题 six-step mystery,Other,277,36,"20,000 .. 50,000",0,0,0,0,699,699,0,5
8984,Tex-Mechs,Other,142,13,"20,000 .. 50,000",0,0,0,0,0,0,0,11
8985,Demetrios - The BIG Cynical Adventure,Other,208,37,"20,000 .. 50,000",0,0,0,0,999,999,0,1
8986,Cloning Clyde,Other,85,10,"20,000 .. 50,000",120,0,120,0,499,499,0,2
8987,New York Bus Simulator,Aerosoft GmbH,34,43,"20,000 .. 50,000",0,0,0,0,999,999,0,26
8988,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),Other,149,361,"20,000 .. 50,000",96,0,96,0,999,999,0,7
8989,Acute Art,Other,10,5,"20,000 .. 50,000",0,0,0,0,0,0,0,1
8990,Coldfire Keep,Other,40,61,"20,000 .. 50,000",0,0,0,0,399,399,0,2
8991,Zavix Tower,Other,258,79,"20,000 .. 50,000",0,0,0,0,999,999,0,3
8992,Taxi,Other,1,1,"20,000 .. 50,000",0,0,0,0,199,199,0,1
8993,PooShooter: Toilet Invaders,Other,45,25,"20,000 .. 50,000",0,0,0,0,0,0,0,1
8994,DeathMetal,Other,23,11,"20,000 .. 50,000",263,0,271,0,299,299,0,5
8995,Fairy Escape,For Kids,21,6,"20,000 .. 50,000",0,0,0,0,199,199,0,35
8996,Behind The Door,Other,40,28,"20,000 .. 50,000",0,0,0,0,399,399,0,3
8997,Tiny Rails,Other,270,110,"20,000 .. 50,000",611,0,1029,0,999,999,0,2
8998,Leviathan ~A Survival RPG~,Kagura Games,121,41,"20,000 .. 50,000",0,0,0,0,999,999,0,41
8999,Attack of the Earthlings,Other,209,33,"20,000 .. 50,000",0,0,0,0,1999,1999,0,2
9000,Drive to Hell,Other,52,14,"20,000 .. 50,000",178,0,178,0,499,499,0,1
9001,Interkosmos,Other,203,26,"20,000 .. 50,000",106,0,106,0,499,499,0,1
9002,Island 359,Other,309,88,"20,000 .. 50,000",0,0,0,0,1499,1499,0,1
9003,ZomDay,Other,544,84,"20,000 .. 50,000",58,0,58,0,999,999,0,1
9004,Interstellar Logistics Inc,Other,32,3,"20,000 .. 50,000",291,0,309,0,399,399,0,1
9005,The Wizards - Enhanced Edition,Other,282,56,"20,000 .. 50,000",0,0,0,0,2499,2499,0,3
9006,Final Bravely,Other,17,2,"20,000 .. 50,000",262,0,263,0,399,399,0,1
9007,Crush Your Enemies,Good Shepherd Entertainment,278,53,"20,000 .. 50,000",118,0,119,0,999,999,0,25
9008,Car Crash Couch Party,Other,11,15,"20,000 .. 50,000",0,0,0,0,0,0,0,2
9009,Ghost Files: The Face of Guilt,Artifex Mundi,93,34,"20,000 .. 50,000",251,0,279,0,999,999,0,80
9010,DYO,Other,227,2,"20,000 .. 50,000",19,0,26,0,0,0,0,2
9011,Pythagoria,Other,170,59,"20,000 .. 50,000",250,0,250,0,0,0,0,8
9012,STANDBY,Other,83,36,"20,000 .. 50,000",243,0,243,0,299,299,0,1
9013,bit Dungeon+,Other,83,115,"20,000 .. 50,000",0,0,0,0,0,0,0,2
9014,巴伦西亚传说：索菲亚的重生 Valencia Saga:Sophia's rebirth,Other,133,25,"20,000 .. 50,000",0,0,0,0,699,699,0,1
9015,3dSunshine,Other,36,3,"20,000 .. 50,000",0,0,0,0,0,0,0,1
9016,Visitors,Other,36,31,"20,000 .. 50,000",0,0,0,0,499,499,0,3
9017,Desert Ride Coaster,Other,29,17,"20,000 .. 50,000",0,0,0,0,0,0,0,3
9018,Psebay,Other,91,11,"20,000 .. 50,000",259,0,257,0,999,999,0,1
9019,Merchant of the Skies,Other,554,67,"20,000 .. 50,000",263,0,263,0,1499,1499,0,4
9020,Graviteam Tactics: Mius-Front,Other,417,56,"20,000 .. 50,000",0,0,0,0,3499,3499,0,3
9021,Ironclads: Schleswig War 1864,Strategy First,8,14,"20,000 .. 50,000",0,0,0,0,999,999,0,144
9022,AVSEQ,Other,28,34,"20,000 .. 50,000",0,0,0,0,199,199,0,4
9023,Astray,Other,146,61,"20,000 .. 50,000",24,0,24,0,699,699,0,1
9024,Metro Warp,Other,20,7,"20,000 .. 50,000",28,0,28,0,499,499,0,2
9025,Last Will,Other,126,43,"20,000 .. 50,000",197,0,204,0,899,899,0,4
9026,WazHack,Other,494,66,"20,000 .. 50,000",2235,0,2235,0,999,999,0,2
9027,Meaty McSkinBones,Other,69,23,"20,000 .. 50,000",0,0,0,0,0,0,0,1
9028,Whirligig VR Media Player,Other,279,72,"20,000 .. 50,000",2799,0,5567,0,399,399,0,1
9029,Days of War: Definitive Edition,Other,915,840,"20,000 .. 50,000",0,0,0,0,1249,2499,50,6
9030,Questerium: Sinister Trinity HD Collector's Edition,Buka Entertainment,125,33,"20,000 .. 50,000",234,0,234,0,699,699,0,67
9031,Space Court,Other,7,0,"20,000 .. 50,000",0,0,0,0,499,499,0,1
9032,Coffin of Ashes,Other,444,30,"20,000 .. 50,000",381,0,481,0,699,699,0,6
9033,Viktor,Other,147,51,"20,000 .. 50,000",244,0,244,0,799,799,0,6
9034,Chess 2: The Sequel,Other,49,47,"20,000 .. 50,000",0,0,0,0,599,599,0,1
