,name,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,publisher_counts
25988,Chessia,Other,3,3,"0 .. 20,000",0,0,0,0,799,799,0,1
25989,Sango Guardian Chaos Generation Steamedition,Other,10,10,"0 .. 20,000",0,0,0,0,499,499,0,1
25990,Card Games Mega Collection,Other,7,6,"0 .. 20,000",0,0,0,0,699,699,0,5
25991,The Fog Knows Your Name,Choice of Games,27,3,"0 .. 20,000",0,0,0,0,599,599,0,117
25992,Viral Cry,Other,6,8,"0 .. 20,000",0,0,0,0,399,399,0,24
25993,The Shedding,Other,20,11,"0 .. 20,000",0,0,0,0,99,99,0,5
25994,Kai Yuen's Overlapped Universe,Other,1,2,"0 .. 20,000",0,0,0,0,999,999,0,1
25995,Little Savior / リトルセイバー,Other,5,1,"0 .. 20,000",0,0,0,0,999,999,0,1
25996,Gone: Survival,Other,23,21,"0 .. 20,000",0,0,0,0,699,699,0,1
25997,Fortune's Tavern - Remastered,Other,0,7,"0 .. 20,000",0,0,0,0,599,599,0,2
25998,Apocalypse Mechanism,Other,7,6,"0 .. 20,000",0,0,0,0,1499,1499,0,1
25999,EXON: The Impossible Challenge,Other,5,1,"0 .. 20,000",0,0,0,0,199,199,0,1
26000,Gems Kingdom,Other,2,2,"0 .. 20,000",0,0,0,0,299,299,0,3
26001,Yama,Other,1,4,"0 .. 20,000",0,0,0,0,0,0,0,1
26002,Dive with Sylvia VR,Other,1,1,"0 .. 20,000",0,0,0,0,499,499,0,2
26003,TimeToDie,Other,1,3,"0 .. 20,000",0,0,0,0,1999,1999,0,1
26004,EverHero - The Fantasy Shooter,Other,4,1,"0 .. 20,000",0,0,0,0,499,499,0,1
26005,Godly Corp,Ultimate Games S.A.,33,11,"0 .. 20,000",0,0,0,0,79,799,90,30
26006,Ignis Avis Venatio,Other,1,2,"0 .. 20,000",0,0,0,0,1999,1999,0,1
26007,Game of Stones,familyplay,1,0,"0 .. 20,000",0,0,0,0,899,899,0,44
26008,The Hunter's Journals - Pale Harbour,Other,2,0,"0 .. 20,000",0,0,0,0,599,599,0,3
26009,Diggerman,Forever Entertainment S. A.,9,1,"0 .. 20,000",0,0,0,0,499,499,0,54
26010,Pixel Hentai Mosaic,Other,113,30,"0 .. 20,000",0,0,0,0,99,99,0,3
26011,Snakes - N - Ladders : Origins - Episode 1,Other,1,1,"0 .. 20,000",0,0,0,0,599,599,0,1
26012,C.A.T.S. - Carefully Attempting not To Screw up,Other,1,0,"0 .. 20,000",0,0,0,0,199,199,0,1
26013,0 Day,Other,1,1,"0 .. 20,000",0,0,0,0,699,699,0,1
26014,The Orchard of Stray Sheep,Sekai Project,21,9,"0 .. 20,000",0,0,0,0,999,999,0,112
26015,MARI indie 3.0,Other,8,10,"0 .. 20,000",0,0,0,0,0,0,0,1
26016,ROBUST ROAD ROLLER,Other,2,0,"0 .. 20,000",0,0,0,0,0,0,0,2
26017,Revenge of the Spirit: Rite of Resurrection,Other,3,7,"0 .. 20,000",0,0,0,0,699,699,0,11
26018,Industry Giant,Other,20,8,"0 .. 20,000",0,0,0,0,999,999,0,13
26019,Breaking Bones,Other,6,7,"0 .. 20,000",0,0,0,0,499,499,0,2
26020,Dungeon Jump - 地牢跳跃,Other,1,0,"0 .. 20,000",0,0,0,0,199,199,0,1
26021,Pichon,Other,30,5,"0 .. 20,000",190,0,190,0,299,299,0,1
26022,Wolf: The Evolution Story,Other,3,4,"0 .. 20,000",0,0,0,0,599,1499,60,5
26023,Mini Metal,Other,17,5,"0 .. 20,000",0,0,0,0,999,999,0,1
26024,Win With Steadily,Other,11,4,"0 .. 20,000",0,0,0,0,0,0,0,1
26025,Home Security,Other,12,17,"0 .. 20,000",0,0,0,0,499,499,0,1
26026,GunHero,Other,6,0,"0 .. 20,000",0,0,0,0,799,799,0,1
26027,不惑英雄传(puzzled heroes),Other,58,22,"0 .. 20,000",0,0,0,0,1699,1699,0,1
26028,Current,Other,3,3,"0 .. 20,000",0,0,0,0,99,99,0,4
26029,Zap Zone,Other,19,0,"0 .. 20,000",0,0,0,0,299,299,0,1
26030,Kubble,Other,20,2,"0 .. 20,000",0,0,0,0,99,99,0,3
26031,曲阿小将 Minor Leader,Other,10,4,"0 .. 20,000",0,0,0,0,699,699,0,1
26032,The Hunt in the Forest,Other,4,7,"0 .. 20,000",0,0,0,0,199,199,0,6
26033,Trinoline All Ages Version,MangaGamer,67,4,"0 .. 20,000",0,0,0,0,3499,3499,0,51
26034,War Of The Zombie,Other,40,10,"0 .. 20,000",0,0,0,0,1299,1299,0,1
26035,VR GAME-Brick of War 魔块战争,Other,2,0,"0 .. 20,000",0,0,0,0,300,300,0,1
26036,Dance of Death: Du Lac & Fey,Other,61,15,"0 .. 20,000",0,0,0,0,1899,1899,0,1
26037,Otter Space Rescue,Other,3,1,"0 .. 20,000",0,0,0,0,99,99,0,2
26038,Thrills & Chills - Roller Coasters,Other,41,21,"0 .. 20,000",0,0,0,0,299,299,0,1
26039,Eggness,Other,0,2,"0 .. 20,000",0,0,0,0,999,999,0,1
26040,Beginner'sGame,Other,0,1,"0 .. 20,000",0,0,0,0,1099,1099,0,1
26041,peakvox Escape Virus HD,Other,3,1,"0 .. 20,000",0,0,0,0,499,499,0,3
26042,Winter War,Other,25,0,"0 .. 20,000",0,0,0,0,1999,1999,0,6
26043,Proxy - Ultimate Hacker,Other,13,1,"0 .. 20,000",284,0,284,0,799,799,0,1
26044,Blue Horizon,Other,26,28,"0 .. 20,000",0,0,0,0,299,299,0,2
26045,Dead Monarchy,Other,34,7,"0 .. 20,000",0,0,0,0,999,999,0,1
26046,Raindrops,PsychoFlux Entertainment,74,3,"0 .. 20,000",0,0,0,0,499,499,0,29
26047,Intruders: Hide and Seek,Daedalic Entertainment,58,9,"0 .. 20,000",0,0,0,0,1999,1999,0,58
26048,Wild Unknown,Other,4,4,"0 .. 20,000",0,0,0,0,499,499,0,1
26049,Neon Universe,Other,8,3,"0 .. 20,000",0,0,0,0,399,399,0,4
26050,AENTITY,Other,32,10,"0 .. 20,000",0,0,0,0,999,999,0,2
26051,Simgirls: Lovemore College RPG,Other,1,0,"0 .. 20,000",0,0,0,0,299,299,0,1
26052,That's Pretty Clever,Other,5,0,"0 .. 20,000",0,0,0,0,499,499,0,1
26053,Escape Game Cake,Other,3,0,"0 .. 20,000",0,0,0,0,599,599,0,1
26054,Cut The Ex-Girlfriends,W.T.B.,10,3,"0 .. 20,000",0,0,0,0,49,99,51,26
26055,Industriworks,Other,0,2,"0 .. 20,000",0,0,0,0,99,99,0,2
26056,Keep Running,Other,1,0,"0 .. 20,000",0,0,0,0,99,99,0,1
26057,The Land of Exile,Other,73,8,"0 .. 20,000",0,0,0,0,899,899,0,1
26058,One day,Other,43,8,"0 .. 20,000",0,0,0,0,199,199,0,3
26059,Loser Reborn / 废柴转生 / 魯蛇轉生 / ルーザーリボーン,Other,33,2,"0 .. 20,000",0,0,0,0,449,499,10,2
26060,Farm Mania: Hot Vacation,Qumaron,27,3,"0 .. 20,000",0,0,0,0,399,399,0,32
26061,Miracle Mia,Other,19,0,"0 .. 20,000",0,0,0,0,599,599,0,1
26062,Flaming Pixels,Other,0,3,"0 .. 20,000",0,0,0,0,499,499,0,13
26063,Where Are We Now,Other,5,4,"0 .. 20,000",0,0,0,0,999,999,0,3
26064,ECHOPLEX,Other,47,8,"0 .. 20,000",0,0,0,0,1499,1499,0,1
26065,Wizard Street,Other,0,6,"0 .. 20,000",0,0,0,0,99,99,0,1
26066,Elf Manor,Other,54,23,"0 .. 20,000",0,0,0,0,1499,1499,0,2
26067,Might is Right,Other,34,6,"0 .. 20,000",0,0,0,0,1499,1499,0,1
26068,Zombie Town VR,Other,7,2,"0 .. 20,000",0,0,0,0,199,199,0,3
26069,Freddy's Journey,Other,5,1,"0 .. 20,000",0,0,0,0,199,199,0,1
26070,3x64,Other,14,0,"0 .. 20,000",0,0,0,0,399,399,0,1
26071,Réussir : Code de la Route,Microids,12,2,"0 .. 20,000",0,0,0,0,399,1999,80,56
26072,Station 21 - Space Station Simulator,Other,6,11,"0 .. 20,000",0,0,0,0,0,0,0,1
26073,360 No Scope!,Other,1,0,"0 .. 20,000",0,0,0,0,499,499,0,1
26074,Cube Attack,Other,3,0,"0 .. 20,000",0,0,0,0,99,99,0,1
26075,CyberClub-2077,Other,8,4,"0 .. 20,000",0,0,0,0,999,999,0,1
26076,Shadow Gangs,Other,17,0,"0 .. 20,000",0,0,0,0,2499,2499,0,1
26077,Boot : Game Dev Sim,Other,4,6,"0 .. 20,000",0,0,0,0,1499,1499,0,1
26078,EnHanced,Other,7,3,"0 .. 20,000",0,0,0,0,499,499,0,1
26079,Squirrel Jump,Other,1,1,"0 .. 20,000",0,0,0,0,50,299,83,19
26080,Takenoko,Asmodee Digital,9,11,"0 .. 20,000",0,0,0,0,999,999,0,27
26081,StageX,Other,10,1,"0 .. 20,000",0,0,0,0,199,199,0,1
26082,Give Up The Dupe,Other,2,0,"0 .. 20,000",0,0,0,0,199,199,0,1
26083,Cat's Yarn,Other,2,2,"0 .. 20,000",0,0,0,0,299,299,0,1
26084,skidlocked,Sokpop Collective,3,0,"0 .. 20,000",0,0,0,0,299,299,0,67
26085,The Maid_san's Caving Adventure - メイドさん洞窟探検 -,Other,8,9,"0 .. 20,000",0,0,0,0,199,199,0,4
26086,Rage Among The Stars,Other,10,0,"0 .. 20,000",0,0,0,0,399,399,0,1
26087,The St Christopher's School Lockdown,Other,6,1,"0 .. 20,000",0,0,0,0,1199,1199,0,1
26088,JAGD LANZER,Other,5,1,"0 .. 20,000",0,0,0,0,399,399,0,2
26089,Gangsta Sniper 3: Final Parody,Tero Lunkka,11,10,"0 .. 20,000",0,0,0,0,59,299,80,53
26090,Windmill Kings,Other,9,5,"0 .. 20,000",0,0,0,0,499,499,0,5
26091,Bundle Kitt,Other,19,0,"0 .. 20,000",0,0,0,0,0,0,0,5
26092,ID-EGO,Other,8,2,"0 .. 20,000",0,0,0,0,799,799,0,1
26093,Zoom Player 13 : Steam Edition,Other,57,22,"0 .. 20,000",0,0,0,0,2998,2998,0,1
26094,The Nightshift Code,Other,2,3,"0 .. 20,000",0,0,0,0,699,699,0,18
26095,VR Coaster Extreme,Other,9,11,"0 .. 20,000",0,0,0,0,499,499,0,2
26096,Mailbox,Other,5,2,"0 .. 20,000",0,0,0,0,99,99,0,10
26097,Planet Modular TD,Other,3,0,"0 .. 20,000",0,0,0,0,999,999,0,3
26098,Pixel Pursuit,Other,4,0,"0 .. 20,000",0,0,0,0,599,599,0,1
26099,Super Perspective,Other,14,1,"0 .. 20,000",0,0,0,0,0,0,0,1
26100,Simplefield,Other,6,1,"0 .. 20,000",0,0,0,0,99,99,0,3
26101,MONOWARS: Red Zone,Other,1,0,"0 .. 20,000",0,0,0,0,299,299,0,1
26102,Sanic The Hawtdawg: Da Movie: Da Game 2.1: Electric Boogaloo 2.2 Version 4: The Squeakquel: VHS Edition: Directors cut: Special edition: The Musical & Knackles,Bmc Studio,15,7,"0 .. 20,000",0,0,0,0,299,299,0,24
26103,Agent Emerson,Other,9,14,"0 .. 20,000",0,0,0,0,399,399,0,1
26104,Chateau Garden,familyplay,5,2,"0 .. 20,000",0,0,0,0,899,899,0,44
26105,Legendary Hunter VR,Other,31,11,"0 .. 20,000",0,0,0,0,999,999,0,2
26106,Dragon Drop,Other,4,0,"0 .. 20,000",0,0,0,0,399,399,0,1
26107,The Disguiser Of Fate,Other,25,5,"0 .. 20,000",0,0,0,0,299,299,0,5
26108,黄河大合唱 Song of Yellow River,Other,45,9,"0 .. 20,000",0,0,0,0,199,199,0,1
26109,Stellaxy,Other,4,1,"0 .. 20,000",0,0,0,0,499,499,0,1
26110,Blue Flame VR,Other,2,1,"0 .. 20,000",0,0,0,0,499,499,0,3
26111,"Fight,to the last",Other,12,2,"0 .. 20,000",0,0,0,0,799,799,0,1
26112,Marvelous Designer 8 for Steam,Other,6,0,"0 .. 20,000",0,0,0,0,0,0,0,2
26113,Shmup Arena,Other,13,0,"0 .. 20,000",0,0,0,0,99,99,0,1
26114,Vicious Attack Llama Apocalypse,Other,50,14,"0 .. 20,000",0,0,0,0,1499,1499,0,2
26115,Brick Blaster,Other,2,0,"0 .. 20,000",0,0,0,0,499,499,0,1
26116,Kill Yourself,Other,14,0,"0 .. 20,000",0,0,0,0,299,299,0,1
26117,TOTM,Other,8,11,"0 .. 20,000",0,0,0,0,799,799,0,1
26118,Zaba The Frog,Other,3,2,"0 .. 20,000",0,0,0,0,399,399,0,1
26119,Laika 2.0,Other,7,1,"0 .. 20,000",0,0,0,0,999,999,0,8
26120,Royal Rescue SRPG,Other,3,1,"0 .. 20,000",0,0,0,0,199,199,0,2
26121,Destroyer: Invasion,Other,11,7,"0 .. 20,000",0,0,0,0,99,99,0,1
26122,Decisive Campaigns: Case Blue,Slitherine Ltd.,31,3,"0 .. 20,000",0,0,0,0,3999,3999,0,87
26123,Logos,Other,19,13,"0 .. 20,000",0,0,0,0,499,499,0,1
26124,Chessboard Kingdoms,Other,6,1,"0 .. 20,000",0,0,0,0,599,599,0,1
26125,Pixel Dominance,Other,15,1,"0 .. 20,000",0,0,0,0,399,399,0,1
26126,Barren Roads,Other,33,40,"0 .. 20,000",0,0,0,0,899,899,0,1
26127,Slingshot Cowboy VR,Other,0,1,"0 .. 20,000",0,0,0,0,299,299,0,1
26128,Heart Chain Kitty,Other,7,1,"0 .. 20,000",0,0,0,0,999,999,0,3
26129,String Tyrant,Other,4,0,"0 .. 20,000",0,0,0,0,499,499,0,1
26130,The Flying Turtle Jewel Quest,Other,1,1,"0 .. 20,000",0,0,0,0,399,399,0,19
26131,BootyBuns & 21,Other,10,4,"0 .. 20,000",0,0,0,0,799,799,0,1
26132,Impromptu Vector Field Painter,Other,5,0,"0 .. 20,000",0,0,0,0,1999,1999,0,3
26133,Corporated Robots Wars,Other,0,2,"0 .. 20,000",0,0,0,0,999,999,0,1
26134,Pair Matching Puzzle Connect,Other,0,1,"0 .. 20,000",0,0,0,0,49,199,75,1
26135,BRING IT DOWN!,Other,2,1,"0 .. 20,000",0,0,0,0,1999,1999,0,3
26136,Robot Heroes,Other,51,7,"0 .. 20,000",0,0,0,0,199,199,0,1
26137,不要停下来啊！,Other,1,1,"0 .. 20,000",0,0,0,0,499,499,0,1
26138,Social Club VR : Casino Nights,Other,36,10,"0 .. 20,000",0,0,0,0,1999,1999,0,2
26139,12 Labours of Hercules IX: A Hero's Moonwalk,Jetdogs Studios,16,1,"0 .. 20,000",0,0,0,0,1199,1199,0,29
26140,Machineers - Episode 1: Tivoli Town,Other,26,1,"0 .. 20,000",0,0,0,0,499,499,0,1
26141,NO-GO,Other,0,4,"0 .. 20,000",0,0,0,0,799,799,0,1
26142,Fractal Alchemist VR,Other,7,0,"0 .. 20,000",0,0,0,0,2499,2499,0,1
26143,Carly and the Reaperman - Escape from the Underworld,Other,101,5,"0 .. 20,000",0,0,0,0,1999,1999,0,1
26144,被遺棄的雙子 Gemini of the abandoned,Other,4,2,"0 .. 20,000",0,0,0,0,399,399,0,2
26145,WhiTaers,Other,11,6,"0 .. 20,000",0,0,0,0,99,99,0,3
26146,Orders of Magnitude,Other,13,1,"0 .. 20,000",0,0,0,0,899,899,0,1
26147,Titanis,Other,12,4,"0 .. 20,000",0,0,0,0,499,499,0,1
26148,Gilbert Goodmate and the Mushroom of Phungoria,Other,8,0,"0 .. 20,000",0,0,0,0,799,799,0,1
26149,Ruler by Default,Other,26,0,"0 .. 20,000",0,0,0,0,999,999,0,1
26150,Feral Blue,Other,108,57,"0 .. 20,000",0,0,0,0,1999,1999,0,5
26151,Megatect,Other,28,6,"0 .. 20,000",0,0,0,0,799,799,0,3
26152,Once Upon an Electric Dream,Other,2,0,"0 .. 20,000",0,0,0,0,299,299,0,2
26153,Geek Resort,Other,6,6,"0 .. 20,000",0,0,0,0,499,499,0,1
26154,VirtuGO,Other,4,5,"0 .. 20,000",0,0,0,0,99,99,0,4
26155,Flank That Tank!,Other,2,0,"0 .. 20,000",0,0,0,0,599,599,0,6
26156,Get Gem,Other,3,0,"0 .. 20,000",0,0,0,0,72,90,20,14
26157,Seven Horns From Tilt,Other,0,1,"0 .. 20,000",0,0,0,0,99,99,0,1
26158,Build-A-Lot 2: Town of the Year,Other,4,0,"0 .. 20,000",0,0,0,0,999,999,0,19
26159,Marshmallow Melee,Other,67,14,"0 .. 20,000",34,0,34,0,1499,1499,0,1
26160,Hasbro's BATTLESHIP,Other,49,5,"0 .. 20,000",136,136,136,136,999,999,0,3
26161,Devil in the Pines,Other,21,5,"0 .. 20,000",0,0,0,0,399,399,0,1
26162,Citadale - The Ancestral Strain,Plug In Digital,1,5,"0 .. 20,000",0,0,0,0,999,999,0,87
26163,Desktop Portal,Other,40,3,"0 .. 20,000",0,0,0,0,999,999,0,1
26164,Run Naked Woman Run,Tero Lunkka,14,8,"0 .. 20,000",0,0,0,0,49,99,51,53
26165,PiLKO,Other,1,0,"0 .. 20,000",0,0,0,0,99,99,0,1
26166,Titus the Fox,Other,8,2,"0 .. 20,000",0,0,0,0,999,999,0,16
26167,Battle for the last chicken,Other,6,7,"0 .. 20,000",0,0,0,0,499,499,0,3
26168,Jolly Battle,Other,76,8,"0 .. 20,000",0,0,0,0,199,199,0,1
26169,TNN Motorsports Hardcore TR,Other,3,2,"0 .. 20,000",0,0,0,0,499,499,0,11
26170,Luvocious,Other,17,10,"0 .. 20,000",0,0,0,0,1299,1299,0,11
26171,The Wizard's Tower,Other,6,0,"0 .. 20,000",0,0,0,0,899,899,0,1
26172,DOJAGI: The Korean Pottery,Other,14,4,"0 .. 20,000",0,0,0,0,1999,1999,0,1
26173,Hopper Rabbit,Other,7,0,"0 .. 20,000",0,0,0,0,499,499,0,6
26174,THE KNIGHT OF QUEEN,Other,6,0,"0 .. 20,000",0,0,0,0,499,499,0,1
26175,Supipara - Chapter 2 Spring Has Come!,MangaGamer,84,0,"0 .. 20,000",0,0,0,0,1499,1499,0,51
26176,BattleMore,Other,5,1,"0 .. 20,000",0,0,0,0,1499,1499,0,1
26177,Depopulation,Other,12,6,"0 .. 20,000",0,0,0,0,499,499,0,1
26178,The Flesh God,Other,13,2,"0 .. 20,000",0,0,0,0,299,299,0,2
26179,Containment,Other,38,5,"0 .. 20,000",0,0,0,0,199,199,0,2
26180,Oops!!! Puzzles!!!,Other,1,1,"0 .. 20,000",0,0,0,0,99,99,0,5
26181,Fear Of The Dark,Other,3,0,"0 .. 20,000",0,0,0,0,499,499,0,1
26182,Naval Battles Simulator,Other,26,7,"0 .. 20,000",0,0,0,0,1499,1499,0,1
26183,BADBLOOD,Other,15,3,"0 .. 20,000",0,0,0,0,799,799,0,1
26184,Brick Breaker Halloween,Other,8,0,"0 .. 20,000",0,0,0,0,199,199,0,9
26185,STARBO - The Story of Leo Cornell,Other,53,34,"0 .. 20,000",0,0,0,0,59,599,90,2
26186,Don't Bleed,Other,11,11,"0 .. 20,000",0,0,0,0,1499,1499,0,6
26187,SKYHILL: Black Mist,Other,72,49,"0 .. 20,000",0,0,0,0,1999,1999,0,10
26188,Crashnauts,Other,31,3,"0 .. 20,000",0,0,0,0,999,999,0,1
26189,Ionball 3,Other,5,0,"0 .. 20,000",0,0,0,0,199,199,0,1
26190,Color Knight,Other,2,2,"0 .. 20,000",0,0,0,0,99,99,0,2
26191,InterSection,Other,5,2,"0 .. 20,000",0,0,0,0,899,899,0,2
26192,Driven Out,Other,99,26,"0 .. 20,000",0,0,0,0,1499,1499,0,1
26193,Reformers(变革者),Other,24,0,"0 .. 20,000",0,0,0,0,999,999,0,2
26194,From Village to Empire,Other,18,4,"0 .. 20,000",0,0,0,0,799,799,0,1
26195,Football Russian 20!8,Laush Studio,37,7,"0 .. 20,000",0,0,0,0,199,199,0,76
26196,Super Grower,Other,8,2,"0 .. 20,000",0,0,0,0,199,199,0,19
26197,ScudBuster,Other,2,1,"0 .. 20,000",0,0,0,0,499,499,0,3
26198,Space Cruise,Other,1,0,"0 .. 20,000",0,0,0,0,800,800,0,1
26199,Schatte ～The Witch and the Fake Shadow～ / 魔女と偽りの影,Other,14,6,"0 .. 20,000",0,0,0,0,299,299,0,1
26200,RPG NPC Simulator VR,Other,36,7,"0 .. 20,000",0,0,0,0,1499,1499,0,3
26201,KMP,Other,9,3,"0 .. 20,000",0,0,0,0,99,99,0,7
26202,Please adopt me. # AI needs repair.,Other,18,6,"0 .. 20,000",0,0,0,0,594,699,15,1
26203,Coaster of Carnage VR,Other,8,14,"0 .. 20,000",0,0,0,0,99,99,0,1
26204,Hail To The King,Other,6,2,"0 .. 20,000",0,0,0,0,199,199,0,4
26205,ROWROW,Other,10,1,"0 .. 20,000",0,0,0,0,99,99,0,2
26206,WATCH / 透视,Other,29,3,"0 .. 20,000",0,0,0,0,199,199,0,4
26207,HELI,Other,6,7,"0 .. 20,000",0,0,0,0,999,999,0,1
26208,Stickman Racer Road Draw 2,Other,3,6,"0 .. 20,000",0,0,0,0,99,99,0,3
26209,Insanus Express,Other,11,0,"0 .. 20,000",0,0,0,0,999,999,0,1
26210,Moving Day,Other,5,3,"0 .. 20,000",0,0,0,0,199,199,0,2
26211,Sometimes Always Monsters,Other,63,30,"0 .. 20,000",0,0,0,0,1999,1999,0,3
26212,Target speed,Other,7,4,"0 .. 20,000",0,0,0,0,84,499,83,19
26213,A Giant Problem,Other,2,0,"0 .. 20,000",0,0,0,0,999,999,0,1
26214,Super Kaiju,Other,26,3,"0 .. 20,000",0,0,0,0,1999,1999,0,1
26215,Bios Ex - Yami no Wakusei,Other,7,1,"0 .. 20,000",0,0,0,0,999,999,0,1
26216,Omega Labyrinth Life,Other,114,39,"0 .. 20,000",0,0,0,0,5999,5999,0,10
26217,Planet Guardian VR,Other,2,0,"0 .. 20,000",0,0,0,0,899,899,0,1
26218,Seirei,Other,25,8,"0 .. 20,000",0,0,0,0,299,299,0,6
26219,Subterrarium,Other,5,1,"0 .. 20,000",0,0,0,0,499,499,0,1
26220,Renegade Tabletop Tools System,Other,2,0,"0 .. 20,000",0,0,0,0,199,199,0,5
26221,In The Shadows,Other,32,2,"0 .. 20,000",0,0,0,0,1599,1599,0,1
26222,Triple X Tycoon,Other,0,0,"0 .. 20,000",0,0,0,0,499,499,0,1
26223,HELP: THE GAME,Other,9,0,"0 .. 20,000",0,0,0,0,1499,1499,0,12
26224,kicker,Other,2,1,"0 .. 20,000",0,0,0,0,0,0,0,1
26225,Two For One,Other,1,0,"0 .. 20,000",0,0,0,0,299,299,0,1
26226,Witan,Other,13,8,"0 .. 20,000",0,0,0,0,0,0,0,1
26227,Plumber 3D,Other,0,0,"0 .. 20,000",0,0,0,0,0,0,0,1
26228,Defoliation,Other,5,4,"0 .. 20,000",0,0,0,0,799,799,0,3
26229,PD Howler 9.6 Digital Painter and Visual FX box,KPL,20,9,"0 .. 20,000",0,0,0,0,899,899,0,20
26230,Quench,Other,15,0,"0 .. 20,000",0,0,0,0,1999,1999,0,1
26231,Into The Flames,Other,50,10,"0 .. 20,000",0,0,0,0,1999,1999,0,1
26232,Seven Bullets Zombie Apocalypse,КиКо,18,0,"0 .. 20,000",0,0,0,0,49,99,51,30
26233,Shades of Black,Other,15,1,"0 .. 20,000",0,0,0,0,1199,1199,0,3
26234,Planet Smasher,Other,2,2,"0 .. 20,000",0,0,0,0,399,399,0,1
26235,Chess of Blades,Other,67,6,"0 .. 20,000",0,0,0,0,2499,2499,0,4
26236,Holobunnies: Pause Cafe,Other,11,8,"0 .. 20,000",244,0,244,0,499,499,0,10
26237,Killing Zombies,Other,19,4,"0 .. 20,000",0,0,0,0,499,499,0,2
26238,Good Girl,Other,0,2,"0 .. 20,000",0,0,0,0,0,0,0,1
26239,Zulin Time,Other,5,2,"0 .. 20,000",0,0,0,0,499,499,0,2
26240,橙天の銀翼　～スカイランドの魔女と巫女～,Other,3,0,"0 .. 20,000",0,0,0,0,1999,1999,0,4
26241,迷雾 The Mist,Other,5,1,"0 .. 20,000",0,0,0,0,299,299,0,1
26242,Nutrients for Life,Other,3,1,"0 .. 20,000",0,0,0,0,0,0,0,1
26243,Alone in the Dark 3,THQ Nordic,16,7,"0 .. 20,000",0,0,0,0,374,1499,75,109
26244,Kisaragi no Hougyoku,Other,0,2,"0 .. 20,000",0,0,0,0,399,399,0,1
26245,The Lost City Of Malathedra,Strategy First,3,7,"0 .. 20,000",0,0,0,0,799,799,0,145
26246,Conquer,Other,13,12,"0 .. 20,000",0,0,0,0,999,999,0,1
26247,Ambition of the Slimes,Other,19,1,"0 .. 20,000",0,0,0,0,499,499,0,2
26248,Scutter,Other,5,0,"0 .. 20,000",0,0,0,0,99,99,0,1
26249,N2O: Nitrous Oxide,Other,25,5,"0 .. 20,000",0,0,0,0,499,499,0,11
26250,TITANIC Shipwreck Exploration,Other,19,7,"0 .. 20,000",0,0,0,0,1999,1999,0,1
26251,Reproduction Man,Other,2,2,"0 .. 20,000",0,0,0,0,199,199,0,1
26252,Type Fighter,Other,2,2,"0 .. 20,000",0,0,0,0,99,99,0,1
26253,Death Trader: Cold War,Other,28,31,"0 .. 20,000",0,0,0,0,1499,1499,0,2
26254,Drafting Tales,Other,39,8,"0 .. 20,000",0,0,0,0,1099,1099,0,1
26255,Sage Mountain,Other,1,2,"0 .. 20,000",0,0,0,0,699,699,0,1
26256,She and the Light Bearer,Other,99,8,"0 .. 20,000",0,0,0,0,999,999,0,8
26257,Homeless Simulator 2,Other,18,23,"0 .. 20,000",0,0,0,0,99,99,0,18
26258,Chuckie Egg 2017,Other,7,4,"0 .. 20,000",0,0,0,0,499,499,0,2
26259,Game Tengoku CruisinMix Special,Degica,33,10,"0 .. 20,000",0,0,0,0,2999,2999,0,97
26260,Beer Ranger,Other,5,1,"0 .. 20,000",0,0,0,0,199,199,0,1
26261,MAGIX Video deluxe 2018 Steam Edition,MAGIX Software GmbH,11,10,"0 .. 20,000",0,0,0,0,0,0,0,57
26262,SLAYERS FOR HIRE,Other,102,4,"0 .. 20,000",0,0,0,0,999,999,0,1
26263,Airship Commander,Other,3,5,"0 .. 20,000",0,0,0,0,999,999,0,1
26264,Salmon Ninja,Other,16,1,"0 .. 20,000",0,0,0,0,899,899,0,1
26265,Lost Shipwreck,Other,10,10,"0 .. 20,000",0,0,0,0,1499,1499,0,3
26266,Under Stranger Stars,Other,3,0,"0 .. 20,000",0,0,0,0,1299,1299,0,1
26267,Breach: The Archangel Job,Hosted Games,37,1,"0 .. 20,000",0,0,0,0,699,699,0,61
26268,Warawara Invaders,Other,2,1,"0 .. 20,000",0,0,0,0,99,99,0,2
26269,Hilda Bewildered,Other,0,1,"0 .. 20,000",0,0,0,0,299,299,0,2
26270,Knock Harder,Other,103,0,"0 .. 20,000",0,0,0,0,999,999,0,3
26271,The Darkest Woods 2,Other,15,4,"0 .. 20,000",0,0,0,0,299,299,0,2
26272,Mad Zombie,Other,0,1,"0 .. 20,000",0,0,0,0,999,999,0,1
26273,1001 Jigsaw. World Tour: Australian Puzzles,8floor,3,2,"0 .. 20,000",0,0,0,0,49,499,90,57
26274,Dirty Fighter 1,Other,4,2,"0 .. 20,000",0,0,0,0,799,799,0,3
26275,Give Me Your Coins,Other,19,5,"0 .. 20,000",0,0,0,0,199,199,0,6
26276,Dark Blood,Other,1,8,"0 .. 20,000",0,0,0,0,139,699,80,2
26277,Christmas Stories: A Christmas Carol Collector's Edition,Big Fish Games,14,0,"0 .. 20,000",0,0,0,0,999,999,0,327
26278,7VR Wonders,Other,3,5,"0 .. 20,000",0,0,0,0,799,799,0,4
26279,Amatarasu Riddle Star,MangaGamer,20,2,"0 .. 20,000",0,0,0,0,3999,3999,0,51
