,name,publisher,positive,negative,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,publisher_counts
20758,Dies irae ~Interview with Kaziklu Bey~,Other,35,0,"0 .. 20,000",0,0,0,0,1999,1999,0,2
20759,Puzzle: Fire Sticks,Other,12,3,"0 .. 20,000",0,0,0,0,90,90,0,1
20760,LandTraveller,Other,34,3,"0 .. 20,000",0,0,0,0,1499,1499,0,1
20761,POLYCRUSHER,Other,12,8,"0 .. 20,000",0,0,0,0,999,999,0,4
20762,Snake 3D Adventures,Other,17,4,"0 .. 20,000",141,0,141,0,199,199,0,1
20763,Piko Piko,Degica,39,7,"0 .. 20,000",0,0,0,0,999,999,0,97
20764,Queendoom,Other,19,0,"0 .. 20,000",0,0,0,0,999,999,0,2
20765,Exertus,Other,69,10,"0 .. 20,000",0,0,0,0,99,199,50,2
20766,RACING GAME,Other,2,1,"0 .. 20,000",0,0,0,0,399,399,0,1
20767,The Ballad Singer,Other,56,13,"0 .. 20,000",0,0,0,0,2299,2299,0,1
20768,Shovel Knight: Shovel of Hope,Other,122,6,"0 .. 20,000",435,235,435,235,1499,1499,0,5
20769,Biolab Wars,Other,41,2,"0 .. 20,000",0,0,0,0,199,199,0,1
20770,Angelo and Deemon: One Hell of a Quest,Other,54,13,"0 .. 20,000",0,0,0,0,1399,1399,0,5
20771,Gods of Havoc: Fall to Earth,Other,2,2,"0 .. 20,000",0,0,0,0,799,799,0,7
20772,DESOLATE: Clone Catastrophe,Other,0,2,"0 .. 20,000",0,0,0,0,0,0,0,4
20773,Guildmaster Story,Other,3,0,"0 .. 20,000",0,0,0,0,999,999,0,3
20774,Chicken Chase,Other,6,1,"0 .. 20,000",0,0,0,0,299,299,0,1
20775,Rage Melee,Other,3,3,"0 .. 20,000",0,0,0,0,0,0,0,3
20776,Asian Riddles,8floor,2,1,"0 .. 20,000",0,0,0,0,499,499,0,55
20777,Kakatte Koi Yo!,Other,4,0,"0 .. 20,000",0,0,0,0,499,499,0,1
20778,Loops of Zen,Other,23,3,"0 .. 20,000",296,0,296,0,299,299,0,3
20779,光與暗之戀曲,Other,38,14,"0 .. 20,000",0,0,0,0,999,999,0,1
20780,Alien Invasion Tower Defense,Other,6,9,"0 .. 20,000",0,0,0,0,199,199,0,1
20781,Zero-G,Other,13,4,"0 .. 20,000",0,0,0,0,799,799,0,1
20782,Premier Manager 10,Funbox Media Ltd,2,2,"0 .. 20,000",0,0,0,0,299,299,0,38
20783,DreamPlan,Other,2,0,"0 .. 20,000",0,0,0,0,3999,3999,0,6
20784,Ironlights,Other,68,24,"0 .. 20,000",0,0,0,0,1999,1999,0,5
20785,Puzzle Showdown 4K,Other,3,4,"0 .. 20,000",0,0,0,0,599,599,0,3
20786,Ricky Raccoon 2 - Adventures in Egypt,familyplay,12,5,"0 .. 20,000",0,0,0,0,899,899,0,44
20787,NUVAVULT,Other,6,0,"0 .. 20,000",0,0,0,0,299,299,0,1
20788,Close Combat: Last Stand Arnhem,Slitherine Ltd.,41,8,"0 .. 20,000",0,0,0,0,3999,3999,0,85
20789,Super Novel Collector (Speedrun Edition),Other,1,0,"0 .. 20,000",0,0,0,0,599,599,0,1
20790,Tessa's Ark,Other,12,6,"0 .. 20,000",10,0,10,0,0,0,0,1
20791,High clear VR,Other,37,9,"0 .. 20,000",0,0,0,0,1999,1999,0,1
20792,Il Sole e la Luna 2,Other,1,0,"0 .. 20,000",0,0,0,0,299,299,0,2
20793,Aeroplanoui,Other,6,1,"0 .. 20,000",0,0,0,0,299,299,0,3
20794,Planet Lander,Other,3,1,"0 .. 20,000",0,0,0,0,99,99,0,18
20795,幻世情缘,Other,11,7,"0 .. 20,000",0,0,0,0,99,99,0,12
20796,漫步者 The Walker,Other,4,0,"0 .. 20,000",0,0,0,0,199,199,0,2
20797,Egypt Solitaire. Match 2 Cards,8floor,1,0,"0 .. 20,000",0,0,0,0,499,499,0,55
20798,BloodLust 2: Nemesis,Other,76,15,"0 .. 20,000",0,0,0,0,1499,1499,0,4
20799,Paper Quest,Other,0,1,"0 .. 20,000",0,0,0,0,99,99,0,1
20800,Koral,Other,142,22,"0 .. 20,000",0,0,0,0,1199,1199,0,2
20801,Extreme Exorcism,Other,30,5,"0 .. 20,000",0,0,0,0,599,599,0,13
20802,Predestination,Other,41,27,"0 .. 20,000",0,0,0,0,2999,2999,0,1
20803,Battlecraft - Tactics Online,Other,11,7,"0 .. 20,000",0,0,0,0,0,0,0,1
20804,Don't Escape Trilogy,Other,51,0,"0 .. 20,000",0,0,0,0,499,499,0,19
20805,RC Plane VR,Other,1,0,"0 .. 20,000",0,0,0,0,499,499,0,1
20806,Banzai Escape 2,Other,12,2,"0 .. 20,000",0,0,0,0,1999,1999,0,2
20807,K-Point Ski Jumping,Other,52,13,"0 .. 20,000",0,0,0,0,599,599,0,1
20808,晴空：未来的守望,Other,4,0,"0 .. 20,000",0,0,0,0,99,99,0,1
20809,Too Loud: Chapter 1,Other,20,1,"0 .. 20,000",0,0,0,0,0,0,0,2
20810,Indie Dream,Other,76,11,"0 .. 20,000",0,0,0,0,99,99,0,1
20811,Chopper: Attack helicopters,Other,11,12,"0 .. 20,000",10,0,10,0,0,0,0,2
20812,Team A.R.G. Anthology,Other,3,0,"0 .. 20,000",0,0,0,0,0,0,0,1
20813,Adventure Field 3 Definitive Edition,Other,4,2,"0 .. 20,000",0,0,0,0,0,0,0,2
20814,Retro,Other,1,0,"0 .. 20,000",0,0,0,0,499,499,0,1
20815,Power Gunner,Other,32,0,"0 .. 20,000",0,0,0,0,99,99,0,2
20816,Pandemic Crisis,Other,6,0,"0 .. 20,000",0,0,0,0,399,399,0,5
20817,Tropical Escape,Other,8,19,"0 .. 20,000",0,0,0,0,199,199,0,1
20818,Mystic Escape - Diary of a Prisoner,Other,4,0,"0 .. 20,000",0,0,0,0,999,999,0,3
20819,Unlock The King 3,Minimol Games,16,1,"0 .. 20,000",0,0,0,0,99,99,0,21
20820,Odd Island,Other,36,9,"0 .. 20,000",0,0,0,0,0,0,0,8
20821,Elva the Eco Dragon,Other,1,0,"0 .. 20,000",0,0,0,0,999,999,0,4
20822,Simple RTS,Other,12,2,"0 .. 20,000",0,0,0,0,499,499,0,1
20823,Artificial Extinction,Other,110,21,"0 .. 20,000",0,0,0,0,1999,1999,0,1
20824,Jar Sam,Other,4,0,"0 .. 20,000",0,0,0,0,99,99,0,1
20825,Sky Residences at Ice District,Other,5,0,"0 .. 20,000",0,0,0,0,0,0,0,1
20826,A Mass of Dead,Other,20,22,"0 .. 20,000",0,0,0,0,499,499,0,2
20827,看白海豚的好日子 A Perfect Day for White Dolphin,Other,6,0,"0 .. 20,000",0,0,0,0,699,699,0,1
20828,Puzzle Mania,Other,1,0,"0 .. 20,000",0,0,0,0,499,499,0,1
20829,Marmoset Toolbag 3,Other,119,3,"0 .. 20,000",0,0,0,0,18900,18900,0,2
20830,Tactics Rogue,Other,1,1,"0 .. 20,000",0,0,0,0,999,999,0,1
20831,To Burn in Memory (Anniversary Edition),Other,5,0,"0 .. 20,000",0,0,0,0,299,299,0,1
20832,Divinia Chronicles: Relics of Gan-Ti,Other,33,4,"0 .. 20,000",0,0,0,0,1499,1499,0,1
20833,Lost in the Dungeon,Other,56,34,"0 .. 20,000",0,0,0,0,599,599,0,1
20834,Trip Troupe [Mixer Stream Host App],Other,6,3,"0 .. 20,000",0,0,0,0,0,0,0,2
20835,Anima: Gate of Memories - The Nameless Chronicles,Other,55,11,"0 .. 20,000",0,0,0,0,1999,1999,0,15
20836,Square Route,Other,2,0,"0 .. 20,000",0,0,0,0,199,199,0,5
20837,Hearing,Other,14,17,"0 .. 20,000",0,0,0,0,99,99,0,1
20838,Fabulous - Angela's True Colors,GameHouse,29,3,"0 .. 20,000",0,0,0,0,1299,1299,0,32
20839,FRONTIERS,Other,88,206,"0 .. 20,000",7,0,7,0,1499,1499,0,6
20840,80.08,Other,1,1,"0 .. 20,000",0,0,0,0,0,0,0,2
20841,AQUARYOUNS World,Other,16,13,"0 .. 20,000",0,0,0,0,0,0,0,1
20842,Car Transporter 2013,Other,1,3,"0 .. 20,000",0,0,0,0,799,799,0,5
20843,Frontline: Western Front,Other,24,2,"0 .. 20,000",0,0,0,0,399,399,0,3
20844,Defeat the Beat,Other,4,1,"0 .. 20,000",0,0,0,0,499,499,0,2
20845,Horror Legends,Other,43,8,"0 .. 20,000",0,0,0,0,999,999,0,1
20846,Firmament Wars,Other,37,11,"0 .. 20,000",0,0,0,0,199,199,0,1
20847,Knights Rubbish,Other,1,1,"0 .. 20,000",0,0,0,0,399,399,0,1
20848,Darkness and Flame: Enemy in Reflection,FIVE-BN GAMES,14,0,"0 .. 20,000",0,0,0,0,699,699,0,22
20849,Market Dominion,Other,4,0,"0 .. 20,000",0,0,0,0,799,799,0,1
20850,qrth-phyl,Other,15,1,"0 .. 20,000",0,0,0,0,499,499,0,2
20851,Paparazzi,Other,11,8,"0 .. 20,000",0,0,0,0,199,199,0,2
20852,StaudSoft's Synthetic World Beta,Other,15,8,"0 .. 20,000",0,0,0,0,999,999,0,1
20853,Fugue,Other,4,5,"0 .. 20,000",0,0,0,0,499,499,0,1
20854,aMAZE Classic: Inverted,Blender Games,36,13,"0 .. 20,000",0,0,0,0,99,99,0,60
20855,Dark Rising,Other,3,10,"0 .. 20,000",0,0,0,0,799,799,0,1
20856,Battle Of Worldviews,Metal Fox,8,13,"0 .. 20,000",0,0,0,0,199,199,0,23
20857,Danger Zone 2,Other,42,27,"0 .. 20,000",0,0,0,0,1999,1999,0,2
20858,Unheard Screams - King Leopold II's Rule Over The Congo,Other,8,7,"0 .. 20,000",0,0,0,0,299,299,0,3
20859,TRE HUN: Unity-Chan x Action,Other,5,1,"0 .. 20,000",0,0,0,0,499,499,0,1
20860,Flip,Other,20,1,"0 .. 20,000",0,0,0,0,0,0,0,1
20861,Another Rocket Game,Other,7,0,"0 .. 20,000",0,0,0,0,99,99,0,1
20862,TRIDENT BARRAGE,Other,2,0,"0 .. 20,000",0,0,0,0,299,299,0,8
20863,Hunting Unlimited 4,Ziggurat,8,4,"0 .. 20,000",0,0,0,0,999,999,0,39
20864,Robot Tsunami,Other,1,3,"0 .. 20,000",0,0,0,0,999,999,0,1
20865,Mover,Other,32,14,"0 .. 20,000",12,0,12,0,99,99,0,3
20866,10 Minute Barbarian,Other,15,5,"0 .. 20,000",0,0,0,0,0,0,0,1
20867,RAYGUN COMMANDO VR 2,Other,4,2,"0 .. 20,000",0,0,0,0,0,0,0,8
20868,EXA: The Infinite Instrument,Other,65,1,"0 .. 20,000",0,0,0,0,1499,1499,0,1
20869,Blaster Master Zero 2,Other,122,10,"0 .. 20,000",301,0,301,0,999,999,0,10
20870,Forex Trading Master: Simulator,Other,18,13,"0 .. 20,000",0,0,0,0,199,199,0,2
20871,The Padre,Other,37,0,"0 .. 20,000",0,0,0,0,1999,1999,0,3
20872,March to Glory,Slitherine Ltd.,14,14,"0 .. 20,000",0,0,0,0,1999,1999,0,85
20873,Real Life Battle Royal: It's gonna be an... EPIC game,Bmc Studio,12,7,"0 .. 20,000",0,0,0,0,299,299,0,23
20874,Anstorm,Other,26,2,"0 .. 20,000",0,0,0,0,49,199,75,2
20875,Hollow Throne,Other,7,3,"0 .. 20,000",0,0,0,0,99,99,0,1
20876,Hidden Dragon: Legend,Other,67,8,"0 .. 20,000",0,0,0,0,1499,1499,0,4
20877,Aladin & the Enchanted Lamp,Other,8,5,"0 .. 20,000",0,0,0,0,199,199,0,12
20878,Lonely Astronaut,Other,11,1,"0 .. 20,000",0,0,0,0,99,99,0,1
20879,Quote,Other,9,4,"0 .. 20,000",0,0,0,0,1499,1499,0,1
20880,同居指南 | Cohabitation Guide,Other,10,6,"0 .. 20,000",0,0,0,0,299,299,0,4
20881,Inclement,Other,25,3,"0 .. 20,000",0,0,0,0,99,99,0,3
20882,Blacklist Brigade,Other,10,2,"0 .. 20,000",0,0,0,0,1099,1099,0,1
20883,Shield of Shalwend,Other,2,1,"0 .. 20,000",0,0,0,0,1499,1499,0,1
20884,Buttle Tank,Other,7,3,"0 .. 20,000",0,0,0,0,299,299,0,14
20885,Asher,Other,10,1,"0 .. 20,000",0,0,0,0,599,599,0,1
20886,Raining blocks,Other,13,1,"0 .. 20,000",0,0,0,0,0,0,0,1
20887,Elpida: Crônicas de uma guerreira,Other,4,0,"0 .. 20,000",0,0,0,0,299,299,0,1
20888,Chocolate makes you happy: Valentine's Day,Blender Games,10,11,"0 .. 20,000",0,0,0,0,99,99,0,60
20889,Mr. Pumpkin 2: Kowloon walled city,Other,121,14,"0 .. 20,000",0,0,0,0,599,599,0,3
20890,Miss Cat,Other,18,0,"0 .. 20,000",0,0,0,0,99,99,0,1
20891,Dininho Adventures,Other,82,6,"0 .. 20,000",0,0,0,0,499,499,0,1
20892,Soul Reaper: Unreap Commander,Other,6,3,"0 .. 20,000",0,0,0,0,0,0,0,2
20893,Conception PLUS: Maidens of the Twelve Stars,"Spike Chunsoft Co., Ltd.",40,12,"0 .. 20,000",0,0,0,0,5999,5999,0,25
20894,Bambino Rally 3,Other,23,19,"0 .. 20,000",0,0,0,0,199,199,0,5
20895,The SOL Device,Other,1,1,"0 .. 20,000",0,0,0,0,499,499,0,1
20896,Metamorphic,Other,21,11,"0 .. 20,000",0,0,0,0,499,499,0,1
20897,美少女麻将接龙,Other,19,6,"0 .. 20,000",0,0,0,0,199,199,0,2
20898,Line/Dash,Other,19,5,"0 .. 20,000",0,0,0,0,199,199,0,8
20899,Slime Simulator Games,Other,3,2,"0 .. 20,000",0,0,0,0,0,0,0,1
20900,MY 1980's DASHBOARD,Other,48,11,"0 .. 20,000",0,0,0,0,399,399,0,2
20901,"Design it, Drive it : Speedboats",Other,40,9,"0 .. 20,000",0,0,0,0,2499,2499,0,1
20902,Monktastic,Other,2,0,"0 .. 20,000",0,0,0,0,99,99,0,2
20903,SUPERVERSE,Other,27,8,"0 .. 20,000",0,0,0,0,1199,1199,0,1
20904,Dropship Down,Other,21,20,"0 .. 20,000",0,0,0,0,0,0,0,2
20905,BAX,Other,19,1,"0 .. 20,000",0,0,0,0,99,99,0,1
20906,VR Amazing Files: Horror Hospital,Other,13,17,"0 .. 20,000",0,0,0,0,899,899,0,2
20907,Spy Tactics,Other,14,4,"0 .. 20,000",0,0,0,0,299,299,0,2
20908,Filthy Lucre,Other,53,18,"0 .. 20,000",0,0,0,0,1299,1299,0,1
20909,Rugby League Live 4,Other,31,29,"0 .. 20,000",0,0,0,0,4999,4999,0,2
20910,Voidrunner,Other,59,24,"0 .. 20,000",0,0,0,0,0,0,0,1
20911,Spinning Maze,Other,14,2,"0 .. 20,000",0,0,0,0,999,999,0,1
20912,Little Dungeon Stories,GrabTheGames,50,13,"0 .. 20,000",0,0,0,0,799,799,0,41
20913,HAUNTED: Halloween '85 (Original NES Game),Other,14,3,"0 .. 20,000",0,0,0,0,799,799,0,2
20914,DemonicGuestVR,Other,11,5,"0 .. 20,000",0,0,0,0,99,99,0,1
20915,Gourmet Warriors,Other,5,1,"0 .. 20,000",0,0,0,0,1199,1199,0,17
20916,Balthazar's Dream,Other,90,11,"0 .. 20,000",272,0,272,0,499,499,0,1
20917,ArtPose Pro,Other,94,17,"0 .. 20,000",0,0,0,0,999,999,0,1
20918,Eve of Destruction - REDUX VIETNAM,Other,39,17,"0 .. 20,000",0,0,0,0,999,999,0,4
20919,Wizards of Brandel,KEMCO,2,0,"0 .. 20,000",0,0,0,0,1299,1299,0,29
20920,Remind Yourself,Other,1,3,"0 .. 20,000",0,0,0,0,199,199,0,2
20921,Ninja Shodown,Rising Star Games,11,2,"0 .. 20,000",0,0,0,0,1499,1499,0,20
20922,Blaze Revolutions,Other,12,0,"0 .. 20,000",0,0,0,0,1799,1799,0,1
20923,Zebra Logic Master,Other,5,1,"0 .. 20,000",0,0,0,0,99,99,0,1
20924,Blind Love,Other,60,2,"0 .. 20,000",0,0,0,0,99,99,0,7
20925,SnipZ,Other,6,20,"0 .. 20,000",0,0,0,0,499,499,0,17
20926,War Theatre: Blood of Winter,Other,4,4,"0 .. 20,000",0,0,0,0,0,0,0,4
20927,Castle Torgeath Redux,Other,6,0,"0 .. 20,000",0,0,0,0,999,999,0,2
20928,Pong like,Other,0,7,"0 .. 20,000",0,0,0,0,0,0,0,1
20929,GALAXIUM,Other,2,1,"0 .. 20,000",0,0,0,0,199,199,0,1
20930,Vicious Gambling Agreement,Other,3,4,"0 .. 20,000",0,0,0,0,899,899,0,1
20931,Kamio Recoil,Other,3,0,"0 .. 20,000",0,0,0,0,799,799,0,2
20932,Double Clue: Solitaire Stories,Big Fish Games,2,2,"0 .. 20,000",0,0,0,0,699,699,0,323
20933,30km survival zone: Chernobyl,Other,11,30,"0 .. 20,000",0,0,0,0,199,199,0,1
20934,Anime Otaku Girl 二次元宅女,Other,1,0,"0 .. 20,000",0,0,0,0,99,99,0,1
20935,Synthesis Universe -Episode 00-,Other,25,4,"0 .. 20,000",0,0,0,0,999,999,0,1
20936,Shiki,Other,9,1,"0 .. 20,000",0,0,0,0,0,0,0,1
20937,VERSUS: The Elite Trials,Choice of Games,25,3,"0 .. 20,000",0,0,0,0,399,399,0,116
20938,Ghost Dimension,Other,22,0,"0 .. 20,000",0,0,0,0,199,199,0,1
20939,Drone Striker,Other,0,1,"0 .. 20,000",0,0,0,0,999,999,0,1
20940,KAJA：追光者与秘境制造,Other,2,0,"0 .. 20,000",0,0,0,0,99,99,0,1
20941,Sky Conqueror,Other,5,1,"0 .. 20,000",0,0,0,0,99,99,0,1
20942,Moonbase Down,Other,4,0,"0 .. 20,000",0,0,0,0,299,299,0,3
20943,Solitaire - Cat Pirate Portrait,Other,16,9,"0 .. 20,000",0,0,0,0,49,199,75,17
20944,Gettysburg: The Tide Turns,Slitherine Ltd.,36,18,"0 .. 20,000",0,0,0,0,999,999,0,85
20945,Life's Playground,Other,0,6,"0 .. 20,000",0,0,0,0,199,199,0,12
20946,ReFrame,Other,2,0,"0 .. 20,000",0,0,0,0,799,799,0,1
20947,Soul Axiom Rebooted,Other,10,3,"0 .. 20,000",0,0,0,0,1199,1199,0,14
20948,ATROFIL: THE KEY,Other,1,4,"0 .. 20,000",0,0,0,0,399,399,0,1
20949,Destinata: Red Edition,Other,6,2,"0 .. 20,000",0,0,0,0,0,0,0,1
20950,EnchantedGirl - 纯情房东俏房客,Other,7,16,"0 .. 20,000",0,0,0,0,1599,1599,0,1
20951,Captain The Runner,Anamik Majumdar,3,6,"0 .. 20,000",0,0,0,0,54,99,45,24
20952,Long loot the King,Other,4,0,"0 .. 20,000",0,0,0,0,499,499,0,1
20953,HOT PINK,Other,20,1,"0 .. 20,000",0,0,0,0,999,999,0,2
20954,Common Hanzi Quiz - Simplified Chinese,Other,2,0,"0 .. 20,000",0,0,0,0,299,299,0,8
20955,Serin Fate,Other,130,18,"0 .. 20,000",17,0,17,0,1499,1499,0,3
20956,Crashbots,Other,8,12,"0 .. 20,000",0,0,0,0,999,999,0,1
20957,Kitsune Kitchen,Other,32,7,"0 .. 20,000",0,0,0,0,99,99,0,3
20958,FLAGFIGHTS,Other,2,0,"0 .. 20,000",0,0,0,0,599,599,0,2
20959,Cabins: Jigsaw Puzzles,Other,4,1,"0 .. 20,000",0,0,0,0,199,199,0,17
20960,Heart. Papers. Border.,Other,7,2,"0 .. 20,000",0,0,0,0,799,799,0,1
20961,Offroad Mania,Other,139,8,"0 .. 20,000",0,0,0,0,499,499,0,1
20962,L'Cestrue Seyuntres,Other,1,0,"0 .. 20,000",0,0,0,0,499,499,0,10
20963,Hooplord,Other,18,3,"0 .. 20,000",0,0,0,0,699,699,0,1
20964,Devil fight,Other,0,2,"0 .. 20,000",0,0,0,0,99,99,0,1
20965,Holodance,Other,176,25,"0 .. 20,000",0,0,0,0,1999,1999,0,1
20966,CubeBall VR,Other,1,0,"0 .. 20,000",0,0,0,0,299,299,0,1
20967,Vigil of Glory - Part I,Other,0,1,"0 .. 20,000",0,0,0,0,299,299,0,2
20968,Patched world,Other,2,1,"0 .. 20,000",0,0,0,0,499,499,0,2
20969,Computer Physics Simulator 2020,Other,0,8,"0 .. 20,000",0,0,0,0,199,199,0,2
20970,Everything Will Flow 万物皆逝,Other,7,7,"0 .. 20,000",0,0,0,0,99,99,0,3
20971,PICO PARK,Other,21,2,"0 .. 20,000",0,0,0,0,499,499,0,1
20972,Storm Area 51: September 20th 2019,Other,24,36,"0 .. 20,000",0,0,0,0,1499,1499,0,4
20973,The Hilltop Mansion,Other,5,1,"0 .. 20,000",0,0,0,0,999,999,0,1
20974,人间之屑-艺术之名（I'm the dirt-for art）,Other,12,16,"0 .. 20,000",0,0,0,0,699,699,0,1
20975,Simplex Mundi,Other,14,5,"0 .. 20,000",0,0,0,0,0,0,0,1
20976,CatCatch,Other,2,0,"0 .. 20,000",0,0,0,0,199,199,0,1
20977,YAPP: Yet Another Puzzle Platformer,Other,19,1,"0 .. 20,000",0,0,0,0,199,199,0,1
20978,BattleBlade,Other,4,1,"0 .. 20,000",0,0,0,0,399,399,0,1
20979,Hikaru's Cube,Other,0,0,"0 .. 20,000",0,0,0,0,499,499,0,1
20980,The Sum of All Fears,Ubisoft,19,4,"0 .. 20,000",0,0,0,0,999,999,0,123
20981,Oddest Sea,Other,0,1,"0 .. 20,000",0,0,0,0,499,499,0,1
20982,Center2048,Other,1,0,"0 .. 20,000",0,0,0,0,399,399,0,1
20983,Fractal Space,Other,0,0,"0 .. 20,000",0,0,0,0,0,0,0,1
20984,BingoBango,Other,12,1,"0 .. 20,000",0,0,0,0,199,199,0,1
20985,Extreme Social Distancing,Other,1,0,"0 .. 20,000",0,0,0,0,499,499,0,1
20986,审判者 The Inquisitor,Other,42,2,"0 .. 20,000",0,0,0,0,99,99,0,6
20987,A Top-Down Job: Blood Gain,Other,1,3,"0 .. 20,000",0,0,0,0,199,199,0,1
20988,Cat Fu Mi,Other,5,1,"0 .. 20,000",0,0,0,0,99,99,0,1
20989,Hellbreaker,Other,15,5,"0 .. 20,000",0,0,0,0,799,799,0,1
20990,Squids Odyssey,Other,10,1,"0 .. 20,000",0,0,0,0,1499,1499,0,3
20991,Puppet Blaster,Other,14,0,"0 .. 20,000",0,0,0,0,0,0,0,1
20992,Miracle Circus,Other,26,9,"0 .. 20,000",0,0,0,0,399,399,0,18
20993,Life on Mars Remake,Other,32,2,"0 .. 20,000",0,0,0,0,799,799,0,1
20994,The Long Return,Other,68,8,"0 .. 20,000",0,0,0,0,999,999,0,1
20995,RAW FOOTAGE,Other,32,15,"0 .. 20,000",0,0,0,0,0,0,0,1
20996,Joe's Wrath,Other,3,2,"0 .. 20,000",0,0,0,0,299,299,0,1
20997,Season of War (Alpha),Other,3,2,"0 .. 20,000",0,0,0,0,199,199,0,1
20998,John:Condemned,Other,5,5,"0 .. 20,000",0,0,0,0,0,0,0,1
20999,Puzzle Out VR,Other,0,4,"0 .. 20,000",0,0,0,0,199,199,0,2
21000,NeonXSZ,Other,82,18,"0 .. 20,000",0,0,0,0,999,999,0,1
21001,Cassandra's Fabulous Foray,Other,2,1,"0 .. 20,000",0,0,0,0,99,99,0,1
21002,ROGO,Other,12,1,"0 .. 20,000",0,0,0,0,199,199,0,3
21003,Woodcutter Simulator 2011,Other,1,2,"0 .. 20,000",0,0,0,0,599,599,0,5
21004,Baby Hands,Other,24,4,"0 .. 20,000",0,0,0,0,1999,1999,0,1
21005,Party Mixer 3D,Other,1,6,"0 .. 20,000",0,0,0,0,1499,1499,0,5
21006,T-Kara Puzzles,Other,20,2,"0 .. 20,000",240,0,240,0,499,499,0,3
21007,Robin Hood: Country Heroes,Alawar Entertainment,4,1,"0 .. 20,000",0,0,0,0,699,699,0,77
21008,Until None Remain: Battle Royale VR,Other,6,13,"0 .. 20,000",0,0,0,0,0,0,0,5
21009,Character Creator - Graphics Pack,Other,5,2,"0 .. 20,000",0,0,0,0,599,599,0,4
21010,Escape Dead Earth,Other,3,3,"0 .. 20,000",0,0,0,0,299,299,0,1
21011,Defenders of the Last Colony,Other,10,15,"0 .. 20,000",0,0,0,0,499,499,0,1
21012,Alien Jelly: Food For Thought!,Other,1,0,"0 .. 20,000",0,0,0,0,999,999,0,1
21013,Toy Wars Invasion,Other,4,7,"0 .. 20,000",0,0,0,0,1199,1199,0,1
21014,Bomb Chicken,Other,173,6,"0 .. 20,000",0,0,0,0,1499,1499,0,2
21015,Infernum,Other,2,1,"0 .. 20,000",0,0,0,0,1499,1499,0,1
21016,DGU: Death God University,KPL,16,18,"0 .. 20,000",0,0,0,0,999,999,0,20
21017,Discovering Space 2,Other,55,16,"0 .. 20,000",0,0,0,0,999,999,0,1
21018,Maybot Run,Other,11,1,"0 .. 20,000",0,0,0,0,99,99,0,1
21019,The Hole Story,Other,10,9,"0 .. 20,000",0,0,0,0,499,499,0,1
21020,ALIA’s CARNIVAL！,Other,241,3,"0 .. 20,000",44,1,44,1,2999,2999,0,12
21021,Hunter Gatherer,Other,9,8,"0 .. 20,000",0,0,0,0,199,199,0,1
21022,Voyage to Farland,Other,16,5,"0 .. 20,000",224,0,224,0,599,599,0,1
21023,Super Snow Fight,Other,22,1,"0 .. 20,000",0,0,0,0,499,499,0,10
21024,Space Journey,Other,1,1,"0 .. 20,000",0,0,0,0,199,199,0,1
21025,A Piece of Wish upon the Stars,Other,75,5,"0 .. 20,000",0,0,0,0,899,899,0,6
21026,Unveil,Other,48,10,"0 .. 20,000",0,0,0,0,1499,1499,0,1
21027,Sound Soarer,Other,1,1,"0 .. 20,000",0,0,0,0,499,499,0,1
21028,Robo Miner,Other,24,10,"0 .. 20,000",0,0,0,0,299,299,0,2
21029,Road to your City,Other,36,16,"0 .. 20,000",0,0,0,0,999,999,0,1
21030,Human Cube,Other,2,1,"0 .. 20,000",0,0,0,0,99,99,0,3
21031,Pirouette,Other,3,1,"0 .. 20,000",0,0,0,0,199,199,0,1
21032,Travel Riddles: Trip To India,Other,18,2,"0 .. 20,000",0,0,0,0,999,999,0,11
21033,NavalArt,Other,127,35,"0 .. 20,000",0,0,0,0,799,799,0,1
21034,Russian roulette,Other,23,15,"0 .. 20,000",0,0,0,0,99,99,0,1
21035,RainDesktop,Other,26,18,"0 .. 20,000",0,0,0,0,399,399,0,4
21036,Carrier Battles 4 Guadalcanal,Other,43,8,"0 .. 20,000",0,0,0,0,2999,2999,0,6
21037,SCUOS,Other,4,1,"0 .. 20,000",0,0,0,0,99,99,0,7
21038,Welcome to Moreytown,Choice of Games,34,9,"0 .. 20,000",0,0,0,0,399,399,0,116
21039,弹幕那个恶人,Other,10,4,"0 .. 20,000",0,0,0,0,199,199,0,4
21040,Cube Color,Laush Studio,13,14,"0 .. 20,000",0,0,0,0,399,399,0,74
21041,Chili The Chipmunk Pinball Adventure,Other,2,5,"0 .. 20,000",0,0,0,0,0,0,0,3
21042,W4RR-i/o-RS,Other,11,16,"0 .. 20,000",4,0,4,0,199,199,0,14
21043,Sword 'N' Board,Other,16,15,"0 .. 20,000",0,0,0,0,499,499,0,1
21044,Burger Shop,Other,49,1,"0 .. 20,000",0,0,0,0,699,699,0,3
21045,Diaper Quest 2055,Other,5,0,"0 .. 20,000",0,0,0,0,99,99,0,11
21046,Evil Labs,Other,51,19,"0 .. 20,000",0,0,0,0,1099,1099,0,1
21047,Dungeon's Barrage,Other,19,0,"0 .. 20,000",0,0,0,0,99,99,0,1
21048,Supreme Casino City,Other,2,5,"0 .. 20,000",0,0,0,0,499,499,0,1
21049,Musical Reflex,Other,3,3,"0 .. 20,000",0,0,0,0,199,199,0,1
21050,Nadia Was Here,Other,29,2,"0 .. 20,000",0,0,0,0,1199,1199,0,1
